fitzpatrick_scale,three_partition_label,label,local_filename,md5hash,fitzpatrick_centaur,nine_partition_label,qc,url,url_alphanum
1,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption44.jpg,1b279ce59d39dc60ca481402d23150af,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption44.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption44jpg.jpg
2,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption78.jpg,ab221a5a84617a411f5cd4cfc14ce37b,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption78.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption78jpg.jpg
2,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption80.jpg,deba5a744d94717f74988be9bbff0c79,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption80.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption80jpg.jpg
1,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption97.jpg,abe2fcf6c61fe057a52c4cb36a90dad9,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption97.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption97jpg.jpg
3,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption73.jpg,c259cb1379c67e750ed3ef05f642b5d1,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption73.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption73jpg.jpg
5,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption6.jpg,bf4f6cfabebd719230e63966697b9e58,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption6.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption6jpg.jpg
2,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption7.jpg,4e9c73c2ac14c471e0195d6163e21049,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption7.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption7jpg.jpg
4,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption112.jpg,4685fb75a266c7dd522ef50630de2c56,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption112.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption112jpg.jpg
3,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption103.jpg,822468fd20e79d1a5fa387ecfeb25250,-1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption103.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption103jpg.jpg
1,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption50.jpg,0a6b3967e1588215750a29f8862c75b4,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption50.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption50jpg.jpg
3,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption69.jpg,dc65637740c1dd8c9e05401da25f7d73,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption69.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption69jpg.jpg
1,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption107.jpg,f70c963f75167af7ba0dceb95cdfe89a,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption107.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption107jpg.jpg
1,non-neoplastic,drug eruption,fitzpatrick_images\photo-drug-eruption9.jpg,6239f3da8753c4e78ad2f9d4cdb98844,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/photo-drug-eruption/photo-drug-eruption9.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphotodrugeruptionphotodrugeruption9jpg.jpg
1,non-neoplastic,drug eruption,fitzpatrick_images\drug_alopecia4.jpg,5e3c9524e5a96df25d7e1e1aa14fbf19,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_alopecia/drug_alopecia4.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugalopeciadrugalopecia4jpg.jpg
4,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption99.jpg,3b7a2963fd375510dd2b1575c1a1fbac,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption99.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption99jpg.jpg
2,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption39.jpg,65948c4abf4867d4e58b758acc5037f4,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption39.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption39jpg.jpg
2,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption148.jpg,cd68d591c34be0eb0e52c5ca2abcfc42,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption148.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption148jpg.jpg
1,non-neoplastic,drug eruption,fitzpatrick_images\photo-drug-eruption6.jpg,41b1a3dd53b83ca2123e0121dccc5fbc,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/photo-drug-eruption/photo-drug-eruption6.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphotodrugeruptionphotodrugeruption6jpg.jpg
3,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption42.jpg,f6b5d1819fb1787e44fccdc1bccb793d,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption42.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption42jpg.jpg
4,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption85.jpg,8627d70649740b4d8ad7febba97aa870,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption85.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption85jpg.jpg
4,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption54.jpg,dfa9796851f899e99961603c951742fa,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption54.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption54jpg.jpg
1,non-neoplastic,drug eruption,fitzpatrick_images\drug_eruption25.jpg,f525d67621d38a8111e0c3d63ec3bf1d,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption25.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption25jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\scabies95.jpg,5f3ee7000c9b0c978b76bb4ae86da42b,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies95.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies95jpg.jpg
4,non-neoplastic,scabies,fitzpatrick_images\scabies85.jpg,acc5c7d22fb46617a7092334d9ce14ac,-1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies85.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies85jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies42.jpg,286abd9c2dcc09375d55c5b61558004f,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies42.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies42jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\scabies33.jpg,6a167d752dadb37b8b47335fe2246163,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies33.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies33jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies15.jpg,92bf889239e9abd9d0d4feab0c55367b,-1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies15.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies15jpg.jpg
4,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies24.jpg,89c64fe94530998c57e31bf6242b1689,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies24.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies24jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\nodular-scabies1.jpg,e29ade4aaf203dabe2b36b9064f10a4f,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/nodular-scabies/nodular-scabies1.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnodularscabiesnodularscabies1jpg.jpg
3,non-neoplastic,scabies,fitzpatrick_images\scabies83.jpg,6cf533924f1560fca836f6ba99518bd8,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies83.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies83jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\abcess12.jpg,ad6fc63396860e9daab0f01ef786d211,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess12.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess12jpg.jpg
4,non-neoplastic,scabies,fitzpatrick_images\scabies26.jpg,6d974af440d91930dee9e6a76a390e56,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies26.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies26jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\scabies14.jpg,63675390cb9be6cce5ae3439f662e5b7,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies14.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies14jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\abcess20.jpg,c7d02918ff2b35e8f0bd08f29a03c9bd,3.0,inflammatory,5 Potentially,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess20.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess20jpg.jpg
4,non-neoplastic,scabies,fitzpatrick_images\abcess21.jpg,29f2a9801abb93a7f646abef44ccd58f,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess21.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess21jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\scabies24.jpg,ce8f6a5b4ecee5faa1449b5391282ab6,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies24.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies24jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\abcess17.jpg,a2d5cc510e28a3fea24cf6b6e8620d2a,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess17.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess17jpg.jpg
4,non-neoplastic,scabies,fitzpatrick_images\scabies87.jpg,e7678e0242b95a7b579978f4481732d0,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies87.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies87jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\scabies4.jpg,24c029af261de1f32a2f316ff5ad1f59,6.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies4.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies4jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies6.jpg,659dfb6dcc7cebdfcd00f04b19bbef6a,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies6.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies6jpg.jpg
1,non-neoplastic,scabies,fitzpatrick_images\scabies74.jpg,ad781fd6d9b3e72ac065fc7074a59b71,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies74.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies74jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\abcess3.jpg,a97c452dc4bb88fd3caafa802c02501e,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess3jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies69.jpg,e595defe89d165253b343e9f437c2d49,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies69.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies69jpg.jpg
6,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies19.jpg,f56a0fabb0d188178ebcf71b0cd20fd2,6.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies19.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies19jpg.jpg
3,non-neoplastic,scabies,fitzpatrick_images\scabies7.jpg,3b1a57264c4498af814e671aa74ef5ed,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies7.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies7jpg.jpg
6,non-neoplastic,scabies,fitzpatrick_images\scabies90.jpg,e02907cb7dc9b9edc2ef7498cce545be,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies90.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies90jpg.jpg
3,non-neoplastic,scabies,fitzpatrick_images\nodular-scabies5.jpg,fd5220b2f67569b337764718d4a75bc8,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/nodular-scabies/nodular-scabies5.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnodularscabiesnodularscabies5jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\scabies88.jpg,ec8c94f121e418ebd538ab0a0a4f47e6,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies88.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies88jpg.jpg
3,non-neoplastic,scabies,fitzpatrick_images\scabies38.jpg,ced7aa530b3365eb2afcaf713983ae66,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies38.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies38jpg.jpg
6,non-neoplastic,scabies,fitzpatrick_images\scabies44.jpg,e425da88ea8a897e3eae075f7a038b67,6.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies44.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies44jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies28.jpg,7febad4f9a7867ec26b2fb399a54657a,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies28.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies28jpg.jpg
3,non-neoplastic,scabies,fitzpatrick_images\scabies23.jpg,7f5a4810d442476928dd7ea20738e3c0,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies23.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies23jpg.jpg
4,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies66.jpg,56e36d8a964354a5c4a2818b27835056,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies66.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies66jpg.jpg
1,non-neoplastic,scabies,fitzpatrick_images\scabies6.jpg,2445c0d15965dba2c39f7071a30ac72b,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies6.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies6jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies1.jpg,7b970ec4e40dd8fe20c56597c07ea33c,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies1.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies1jpg.jpg
1,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies56.jpg,60ee7684bd22ec2f13b0776d9961666e,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies56.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies56jpg.jpg
4,non-neoplastic,scabies,fitzpatrick_images\scabies46.jpg,1ac0e3c9b31905e8460042d59cdeb234,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies46.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies46jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies51.jpg,59edaae3615dd0c98d0a2384083df84e,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies51.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies51jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\scabies55.jpg,39a5844729eaddac5568d48d496b8b1e,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies55.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies55jpg.jpg
3,non-neoplastic,scabies,fitzpatrick_images\scabies30.jpg,127b524d51567e426459385d43cd9cb9,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies30.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies30jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\scabies52.jpg,3e82c93e76615186bc13924b6d8eff56,6.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies52.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies52jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\abcess18.jpg,fc74ea9e98180d443fd57d2c2b4f224d,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess18.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess18jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies61.jpg,ba701a5175fd8226675fbb4d5a17fb91,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies61.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies61jpg.jpg
6,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies34.jpg,2474e9ed8d356c39c63e515f2086f5bb,4.0,inflammatory,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies34.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies34jpg.jpg
5,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies20.jpg,a5d24fdf40576cfdea97d809deae0156,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies20.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies20jpg.jpg
1,non-neoplastic,scabies,fitzpatrick_images\scabies5.jpg,1d880c5d06148a789e33af7c75cd7282,1.0,inflammatory,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies5.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies5jpg.jpg
6,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies63.jpg,4eb000dd4b3e5649c7fe5922d6bf46e3,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies63.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies63jpg.jpg
1,non-neoplastic,scabies,fitzpatrick_images\scabies92.jpg,5098c129609ce1ffc3747dec62bda848,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies92.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies92jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\scabies77.jpg,87a4f891c9295d6e1b449cb0972e3d7c,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies77.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies77jpg.jpg
1,non-neoplastic,scabies,fitzpatrick_images\scabies1.jpg,a356d55d5f7bbf7b529af72463b5adf1,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies1.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies1jpg.jpg
4,non-neoplastic,scabies,fitzpatrick_images\scabies8.jpg,f24607aadaed9225042c6dca26c8a0ce,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies8.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies8jpg.jpg
2,non-neoplastic,scabies,fitzpatrick_images\norwegian_scabies39.jpg,3b76144cda29793ac4bb709ab4093531,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies39.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies39jpg.jpg
2,non-neoplastic,cheilitis,fitzpatrick_images\angular_cheilitis8.jpg,07b8417145c2136930b6c638e72f7715,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis8.jpg,httpwwwdermaamincomsiteimagesclinicalpicaangularcheilitisangularcheilitis8jpg.jpg
2,non-neoplastic,cheilitis,fitzpatrick_images\melkersson-rosenthal-syndrome3.jpg,d60b7061146729d32cfe2fba4b089278,3.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/m/melkersson-rosenthal-syndrome/melkersson-rosenthal-syndrome3.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelkerssonrosenthalsyndromemelkerssonrosenthalsyndrome3jpg.jpg
1,non-neoplastic,cheilitis,fitzpatrick_images\chancre_syphilitique1.jpg,f722d91891e388b57f7a5e9ca7183284,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/c/chancre_syphilitique/chancre_syphilitique1.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchancresyphilitiquechancresyphilitique1jpg.jpg
4,non-neoplastic,cheilitis,fitzpatrick_images\glandular_cheilitis3.jpg,9cd9766dd73e59396f8e3134ba0b132c,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/g/glandular_cheilitis/glandular_cheilitis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicgglandularcheilitisglandularcheilitis3jpg.jpg
3,non-neoplastic,cheilitis,fitzpatrick_images\angular_cheilitis20.jpg,fd293e4af1972dd547fef03027abd873,-1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis20.jpg,httpwwwdermaamincomsiteimagesclinicalpicaangularcheilitisangularcheilitis20jpg.jpg
2,non-neoplastic,cheilitis,fitzpatrick_images\cheilitis13.jpg,35611cbb9d46aa93889de2c005d4d9df,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/c/cheilitis/cheilitis13.jpg,httpwwwdermaamincomsiteimagesclinicalpicccheilitischeilitis13jpg.jpg
1,non-neoplastic,cheilitis,fitzpatrick_images\angular_cheilitis11.jpg,783f2374e337f8d6f5e31ba0a18a0bed,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis11.jpg,httpwwwdermaamincomsiteimagesclinicalpicaangularcheilitisangularcheilitis11jpg.jpg
1,non-neoplastic,cheilitis,fitzpatrick_images\perleche3.jpg,605e7b7f8f5970275f50c11e49998ef9,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perleche/perleche3.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperlecheperleche3jpg.jpg
2,non-neoplastic,cheilitis,fitzpatrick_images\perleche9.jpg,52d835b978fbd6bcaac3bdae1956b54e,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/perleche/perleche9.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperlecheperleche9jpg.jpg
1,non-neoplastic,cheilitis,fitzpatrick_images\angular_cheilitis3.jpg,5d7366880ab924a2caf36080835278df,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaangularcheilitisangularcheilitis3jpg.jpg
6,non-neoplastic,cheilitis,fitzpatrick_images\chancre_syphilitique6.jpg,f8ca8f9f5f69335b3535db3ac394fc53,6.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/c/chancre_syphilitique/chancre_syphilitique6.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchancresyphilitiquechancresyphilitique6jpg.jpg
2,non-neoplastic,cheilitis,fitzpatrick_images\cheilitis_granulomatosa_of_miescher16.jpg,3c2c48748b1c6d624b367abc9df91bad,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/c/cheilitis_granulomatosa_of_miescher/cheilitis_granulomatosa_of_miescher16.jpg,httpwwwdermaamincomsiteimagesclinicalpicccheilitisgranulomatosaofmieschercheilitisgranulomatosaofmiescher16jpg.jpg
1,non-neoplastic,cheilitis,fitzpatrick_images\angular_cheilitis25.jpg,ed37615e8590ec567cfe41719bd5760c,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis25.jpg,httpwwwdermaamincomsiteimagesclinicalpicaangularcheilitisangularcheilitis25jpg.jpg
1,non-neoplastic,cheilitis,fitzpatrick_images\cheilitis_granulomatosa_of_miescher2.jpg,abdcae5597b0eda57655de71ee12a5dd,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/c/cheilitis_granulomatosa_of_miescher/cheilitis_granulomatosa_of_miescher2.jpg,httpwwwdermaamincomsiteimagesclinicalpicccheilitisgranulomatosaofmieschercheilitisgranulomatosaofmiescher2jpg.jpg
3,non-neoplastic,cheilitis,fitzpatrick_images\cheilitis_granulomatosa_of_miescher31.jpg,00e2d3aa3bdad5ec550d3288543a9c2e,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/c/cheilitis_granulomatosa_of_miescher/cheilitis_granulomatosa_of_miescher31.jpg,httpwwwdermaamincomsiteimagesclinicalpicccheilitisgranulomatosaofmieschercheilitisgranulomatosaofmiescher31jpg.jpg
